ef,query_id,oracle_rank,candidate_id,pq_rank,gt_relevant,candidate_count
128,6188,7,681136,9,1,1557
128,6188,8,889249,12,1,1557
128,6188,9,932448,7,1,1557
128,6188,10,776433,8,1,1557
128,6189,1,231781,1,1,2612
128,6189,2,936028,2,1,2612
128,6189,3,178312,4,1,2612
128,6189,4,925870,6,1,2612
128,6189,5,772449,3,1,2612
128,6189,6,257616,5,1,2612
128,6189,7,608532,9,1,2612
128,6189,8,435268,8,1,2612
128,6189,9,354856,13,1,2612
128,6189,10,206364,10,1,2612
128,6190,1,331727,2,1,2693
128,6190,2,141912,1,1,2693
128,6190,3,315421,5,1,2693
128,6190,4,54584,4,1,2693
128,6190,5,461028,3,1,2693
128,6190,6,836353,8,1,2693
128,6190,7,73020,6,1,2693
128,6190,8,287778,7,1,2693
128,6190,9,825908,10,1,2693
128,6190,10,350621,9,1,2693
128,6191,1,446237,1,1,1111
128,6191,2,768276,2,1,1111
128,6191,3,23765,3,1,1111
128,6191,4,181800,9,1,1111
128,6191,5,229543,4,1,1111
128,6191,6,264991,8,1,1111
128,6191,7,777358,5,1,1111
128,6191,8,392477,15,1,1111
128,6191,9,487836,7,1,1111
128,6191,10,370920,10,1,1111
128,6192,1,283214,1,1,2240
128,6192,2,102365,2,1,2240
128,6192,3,369625,3,1,2240
128,6192,4,800468,4,1,2240
128,6192,5,523265,5,1,2240
128,6192,6,535202,8,1,2240
128,6192,7,116527,6,1,2240
128,6192,8,677582,7,1,2240
128,6192,9,255099,10,1,2240
128,6192,10,923274,9,0,2240
128,6193,1,580251,1,1,2104
128,6193,2,803429,2,1,2104
128,6193,3,193315,3,1,2104
128,6193,4,676901,4,1,2104
128,6193,5,103212,5,1,2104
128,6193,6,897055,6,1,2104
128,6193,7,233728,8,1,2104
128,6193,8,678954,9,1,2104
128,6193,9,359077,10,1,2104
128,6193,10,398561,13,1,2104
128,6194,1,958786,1,1,1456
128,6194,2,893934,2,1,1456
128,6194,3,339281,4,1,1456
128,6194,4,738358,3,1,1456
128,6194,5,200394,6,1,1456
128,6194,6,43515,5,1,1456
128,6194,7,754906,9,1,1456
128,6194,8,481528,8,1,1456
128,6194,9,481487,11,1,1456
128,6194,10,942789,10,1,1456
128,6195,1,746197,1,1,1638
128,6195,2,63064,2,1,1638
128,6195,3,56789,3,1,1638
128,6195,4,194696,4,1,1638
128,6195,5,548789,9,1,1638
128,6195,6,296802,7,1,1638
128,6195,7,161915,10,1,1638
128,6195,8,225632,8,1,1638
128,6195,9,931303,12,1,1638
128,6195,10,481985,6,1,1638
128,6196,1,14378,1,1,1488
128,6196,2,932896,2,1,1488
128,6196,3,778411,3,1,1488
128,6196,4,704985,4,1,1488
128,6196,5,674112,5,1,1488
128,6196,6,640053,8,1,1488
128,6196,7,200137,9,1,1488
128,6196,8,399371,7,1,1488
128,6196,9,585379,11,1,1488
128,6196,10,216471,6,1,1488
128,6197,1,635405,2,1,1550
128,6197,2,989991,1,1,1550
128,6197,3,137882,3,1,1550
128,6197,4,745315,4,1,1550
128,6197,5,916942,5,1,1550
128,6197,6,326781,6,1,1550
128,6197,7,297909,7,1,1550
128,6197,8,160626,8,1,1550
128,6197,9,620694,10,1,1550
128,6197,10,24932,9,1,1550
128,6198,1,664423,1,1,849
128,6198,2,557697,2,1,849
128,6198,3,287381,3,1,849
128,6198,4,957099,4,1,849
128,6198,5,65061,5,1,849
128,6198,6,728273,6,1,849
128,6198,7,869672,7,1,849
128,6198,8,89251,8,1,849
128,6198,9,340227,9,1,849
128,6198,10,290311,11,1,849
128,6199,1,43375,1,1,2494
128,6199,2,252162,2,1,2494
128,6199,3,285360,3,1,2494
128,6199,4,736497,4,1,2494
128,6199,5,911122,6,1,2494
128,6199,6,631660,5,1,2494
128,6199,7,233937,8,1,2494
128,6199,8,164081,7,1,2494
128,6199,9,715466,10,1,2494
128,6199,10,270885,11,1,2494
128,6200,1,105820,1,1,1561
128,6200,2,581867,2,1,1561
128,6200,3,942236,4,1,1561
128,6200,4,361526,7,1,1561
128,6200,5,20138,5,1,1561
128,6200,6,277812,10,1,1561
128,6200,7,637442,6,1,1561
128,6200,8,402916,3,1,1561
128,6200,9,13673,24,1,1561
128,6200,10,157838,13,1,1561
128,6201,1,396309,1,1,1924
128,6201,2,595539,3,1,1924
128,6201,3,51070,2,1,1924
128,6201,4,882820,4,1,1924
128,6201,5,584752,5,1,1924
128,6201,6,710130,6,1,1924
128,6201,7,874046,7,1,1924
128,6201,8,109309,9,1,1924
128,6201,9,584475,12,1,1924
128,6201,10,586607,8,1,1924
128,6202,1,376838,1,1,2711
128,6202,2,690700,3,1,2711
128,6202,3,581798,2,1,2711
128,6202,4,400053,6,1,2711
128,6202,5,193218,4,1,2711
128,6202,6,135802,5,1,2711
128,6202,7,758994,8,1,2711
128,6202,8,575998,7,1,2711
128,6202,9,159287,11,1,2711
128,6202,10,386141,15,1,2711
128,6203,1,220578,1,1,1884
128,6203,2,805200,2,1,1884
128,6203,3,702680,3,1,1884
128,6203,4,194728,4,1,1884
128,6203,5,771556,8,1,1884
128,6203,6,583820,10,1,1884
128,6203,7,613625,9,1,1884
128,6203,8,334957,6,1,1884
128,6203,9,39958,12,1,1884
128,6203,10,671368,5,1,1884
128,6204,1,774757,1,1,2363
128,6204,2,767677,2,1,2363
128,6204,3,825470,3,1,2363
128,6204,4,561918,4,1,2363
128,6204,5,949359,5,1,2363
128,6204,6,182996,6,1,2363
128,6204,7,838665,9,1,2363
128,6204,8,510916,7,1,2363
128,6204,9,134238,8,1,2363
128,6204,10,266106,11,0,2363
128,6205,1,833241,1,1,2763
128,6205,2,820891,2,1,2763
128,6205,3,560150,3,1,2763
128,6205,4,520119,4,1,2763
128,6205,5,12792,5,1,2763
128,6205,6,508666,7,1,2763
128,6205,7,258567,6,1,2763
128,6205,8,66502,8,1,2763
128,6205,9,858365,11,1,2763
128,6205,10,235665,10,1,2763
128,6206,1,396028,1,1,1953
128,6206,2,528875,2,1,1953
128,6206,3,242226,3,1,1953
128,6206,4,174720,4,1,1953
128,6206,5,591003,7,1,1953
128,6206,6,809976,5,1,1953
128,6206,7,583853,8,1,1953
128,6206,8,803880,6,1,1953
128,6206,9,635074,9,1,1953
128,6206,10,208392,10,1,1953
128,6207,1,987903,1,1,2554
128,6207,2,16602,2,1,2554
128,6207,3,326433,3,0,2554
128,6207,4,820572,6,0,2554
128,6207,5,461445,5,0,2554
128,6207,6,900727,4,0,2554
128,6207,7,282160,9,0,2554
128,6207,8,357098,10,0,2554
128,6207,9,108491,7,0,2554
128,6207,10,551,21,0,2554
128,6208,1,133282,1,1,1830
128,6208,2,212681,2,1,1830
128,6208,3,959429,4,1,1830
128,6208,4,186931,3,1,1830
128,6208,5,392590,5,1,1830
128,6208,6,538743,9,1,1830
128,6208,7,888556,6,1,1830
128,6208,8,582945,8,1,1830
128,6208,9,273054,7,1,1830
128,6208,10,502412,10,1,1830
128,6209,1,554895,1,1,1430
128,6209,2,197892,2,1,1430
128,6209,3,964532,4,1,1430
128,6209,4,786723,3,1,1430
128,6209,5,380372,5,1,1430
128,6209,6,183929,9,1,1430
128,6209,7,589787,7,1,1430
128,6209,8,840831,6,1,1430
128,6209,9,92081,8,1,1430
128,6209,10,339965,10,1,1430
128,6210,1,815983,1,1,1650
128,6210,2,124105,2,1,1650
128,6210,3,770773,3,1,1650
128,6210,4,693308,4,1,1650
128,6210,5,203312,5,1,1650
128,6210,6,861313,7,1,1650
128,6210,7,363337,6,1,1650
128,6210,8,164982,9,1,1650
128,6210,9,850653,10,1,1650
128,6210,10,615233,13,1,1650
128,6211,1,893454,1,1,2342
128,6211,2,490016,2,1,2342
128,6211,3,291040,4,1,2342
128,6211,4,894144,3,1,2342
128,6211,5,751958,5,1,2342
128,6211,6,195238,6,1,2342
128,6211,7,890634,7,1,2342
128,6211,8,950861,8,1,2342
128,6211,9,26825,9,1,2342
128,6211,10,451559,10,1,2342
128,6212,1,423405,2,1,926
128,6212,2,734215,1,1,926
128,6212,3,338966,3,1,926
128,6212,4,267820,4,1,926
128,6212,5,123123,5,1,926
128,6212,6,444739,6,1,926
128,6212,7,71796,8,1,926
128,6212,8,487554,7,1,926
128,6212,9,896465,9,1,926
128,6212,10,618381,10,1,926
128,6213,1,199930,1,1,2905
128,6213,2,715071,5,1,2905
128,6213,3,474071,4,1,2905
128,6213,4,10850,3,1,2905
128,6213,5,274487,8,1,2905
128,6213,6,659206,2,1,2905
128,6213,7,569912,6,0,2905
128,6213,8,948752,14,0,2905
128,6213,9,268859,10,0,2905
128,6213,10,793024,9,0,2905
128,6214,1,484343,1,1,2278
128,6214,2,644698,2,1,2278
128,6214,3,149590,3,1,2278
128,6214,4,192468,7,1,2278
128,6214,5,121662,4,1,2278
128,6214,6,791875,5,1,2278
128,6214,7,831069,6,1,2278
128,6214,8,620776,13,1,2278
128,6214,9,836141,10,1,2278
128,6214,10,91189,9,1,2278
128,6215,1,826582,1,1,2089
128,6215,2,581318,2,1,2089
128,6215,3,665912,3,1,2089
128,6215,4,329632,5,1,2089
128,6215,5,574762,4,1,2089
128,6215,6,969519,6,1,2089
128,6215,7,727413,8,1,2089
128,6215,8,553165,9,1,2089
128,6215,9,105589,7,1,2089
128,6215,10,265657,10,1,2089
128,6216,1,663682,1,1,1635
128,6216,2,623545,2,1,1635
128,6216,3,889560,3,1,1635
128,6216,4,989976,5,1,1635
128,6216,5,894051,4,1,1635
128,6216,6,408331,6,1,1635
128,6216,7,748682,13,1,1635
128,6216,8,862875,8,1,1635
128,6216,9,725793,7,1,1635
128,6216,10,915656,11,1,1635
128,6217,1,261040,1,1,2286
128,6217,2,916852,3,1,2286
128,6217,3,191249,5,1,2286
128,6217,4,440008,2,1,2286
128,6217,5,509432,4,1,2286
128,6217,6,432973,6,1,2286
128,6217,7,212582,8,1,2286
128,6217,8,988603,7,1,2286
128,6217,9,329143,9,1,2286
128,6217,10,654258,11,0,2286
128,6218,1,130496,1,1,2529
128,6218,2,739519,2,1,2529
128,6218,3,5640,3,1,2529
128,6218,4,811109,4,1,2529
128,6218,5,976836,7,1,2529
128,6218,6,107686,6,1,2529
128,6218,7,55072,9,1,2529
128,6218,8,266166,5,1,2529
128,6218,9,305771,8,1,2529
128,6218,10,424056,12,0,2529
128,6219,1,957697,1,1,1093
128,6219,2,23268,2,1,1093
128,6219,3,375874,3,1,1093
128,6219,4,637319,5,1,1093
128,6219,5,202115,4,1,1093
128,6219,6,616179,8,1,1093
128,6219,7,900528,7,1,1093
128,6219,8,731322,9,1,1093
128,6219,9,49227,6,1,1093
128,6219,10,349715,12,1,1093
128,6220,1,298856,1,1,2702
128,6220,2,316086,2,1,2702
128,6220,3,109900,5,1,2702
128,6220,4,470275,3,1,2702
128,6220,5,494763,4,1,2702
128,6220,6,969906,6,1,2702
128,6220,7,311113,7,1,2702
128,6220,8,827089,9,1,2702
128,6220,9,911102,10,1,2702
128,6220,10,625686,14,1,2702
128,6221,1,338891,1,1,2154
128,6221,2,560934,2,1,2154
128,6221,3,590738,4,1,2154
128,6221,4,478392,3,1,2154
128,6221,5,534319,5,1,2154
128,6221,6,85799,6,1,2154
128,6221,7,184500,7,1,2154
128,6221,8,515942,8,1,2154
128,6221,9,20753,10,1,2154
128,6221,10,405242,11,1,2154
128,6222,1,324059,1,1,2256
128,6222,2,487577,3,1,2256
128,6222,3,33583,2,1,2256
128,6222,4,547438,5,1,2256
128,6222,5,633007,7,1,2256
128,6222,6,728466,4,1,2256
128,6222,7,941010,6,1,2256
128,6222,8,844421,12,1,2256
128,6222,9,754455,10,1,2256
128,6222,10,266226,23,1,2256
128,6223,1,356807,1,1,2237
128,6223,2,147484,2,1,2237
128,6223,3,67712,3,1,2237
128,6223,4,609422,4,1,2237
128,6223,5,810230,5,1,2237
128,6223,6,423396,6,1,2237
128,6223,7,609996,8,1,2237
128,6223,8,101154,7,1,2237
128,6223,9,843844,9,1,2237
128,6223,10,20881,14,0,2237
128,6224,1,415440,1,1,2320
128,6224,2,790585,2,1,2320
128,6224,3,790238,6,1,2320
128,6224,4,546865,3,1,2320
128,6224,5,580629,4,1,2320
128,6224,6,222010,8,1,2320
128,6224,7,975662,7,1,2320
128,6224,8,802412,5,1,2320
128,6224,9,129760,9,1,2320
128,6224,10,60255,20,0,2320
128,6225,1,701971,1,1,2329
128,6225,2,124641,2,1,2329
128,6225,3,219293,3,1,2329
128,6225,4,459366,4,1,2329
128,6225,5,660589,5,1,2329
128,6225,6,302211,9,1,2329
128,6225,7,69663,6,1,2329
128,6225,8,54214,11,1,2329
128,6225,9,941692,8,1,2329
128,6225,10,409810,7,1,2329
128,6226,1,464355,1,1,2326
128,6226,2,626348,2,1,2326
128,6226,3,460606,3,1,2326
128,6226,4,359334,5,1,2326
128,6226,5,408835,4,1,2326
128,6226,6,616352,6,1,2326
128,6226,7,374116,7,1,2326
128,6226,8,863294,8,1,2326
128,6226,9,586741,9,1,2326
128,6226,10,369920,10,1,2326
128,6227,1,627294,1,1,1944
128,6227,2,343140,2,1,1944
128,6227,3,591566,3,1,1944
128,6227,4,20593,4,1,1944
128,6227,5,27953,5,1,1944
128,6227,6,826657,6,1,1944
128,6227,7,815740,8,1,1944
128,6227,8,677367,9,1,1944
128,6227,9,322553,7,1,1944
128,6227,10,239950,10,0,1944
128,6228,1,870027,1,1,1866
128,6228,2,39453,2,1,1866
128,6228,3,762534,3,1,1866
128,6228,4,360697,6,1,1866
128,6228,5,729172,5,1,1866
128,6228,6,18445,4,1,1866
128,6228,7,82993,7,1,1866
128,6228,8,282088,9,1,1866
128,6228,9,953610,8,1,1866
128,6228,10,324517,11,1,1866
128,6229,1,875545,1,1,1888
128,6229,2,799425,2,1,1888
128,6229,3,844917,4,1,1888
128,6229,4,588582,5,1,1888
128,6229,5,452305,3,1,1888
128,6229,6,630120,6,1,1888
128,6229,7,581302,7,1,1888
128,6229,8,499065,8,1,1888
128,6229,9,121762,9,1,1888
128,6229,10,564934,10,1,1888
128,6230,1,212443,1,1,1893
128,6230,2,741626,2,1,1893
128,6230,3,384609,3,1,1893
128,6230,4,334805,4,1,1893
128,6230,5,929651,5,1,1893
128,6230,6,152492,7,1,1893
128,6230,7,948015,14,1,1893
128,6230,8,611512,8,1,1893
128,6230,9,737559,9,1,1893
128,6230,10,128203,12,1,1893
128,6231,1,575658,1,1,1057
128,6231,2,475344,2,1,1057
128,6231,3,819440,3,1,1057
128,6231,4,82479,5,1,1057
128,6231,5,581108,4,1,1057
128,6231,6,674069,6,1,1057
128,6231,7,34223,9,1,1057
128,6231,8,20991,7,1,1057
128,6231,9,314477,8,1,1057
128,6231,10,701832,10,1,1057
128,6232,1,417824,1,1,1846
128,6232,2,298873,2,1,1846
128,6232,3,393962,3,1,1846
128,6232,4,472398,4,1,1846
128,6232,5,117671,5,1,1846
128,6232,6,389825,7,1,1846
128,6232,7,482975,6,1,1846
128,6232,8,321008,10,1,1846
128,6232,9,48008,12,1,1846
128,6232,10,437454,8,1,1846
128,6233,1,204174,1,1,2503
128,6233,2,280197,2,1,2503
128,6233,3,594102,4,1,2503
128,6233,4,251548,3,1,2503
128,6233,5,825373,5,1,2503
128,6233,6,636734,6,1,2503
128,6233,7,184935,7,1,2503
128,6233,8,366322,8,1,2503
128,6233,9,643973,11,1,2503
128,6233,10,448587,10,1,2503
128,6234,1,686053,1,1,1680
128,6234,2,746489,2,1,1680
128,6234,3,418210,3,1,1680
128,6234,4,333866,4,1,1680
128,6234,5,773477,5,1,1680
128,6234,6,226944,6,1,1680
128,6234,7,182974,9,1,1680
128,6234,8,942900,7,1,1680
128,6234,9,83852,8,1,1680
128,6234,10,639360,10,1,1680
128,6235,1,972356,1,1,2593
128,6235,2,900845,6,1,2593
128,6235,3,952838,5,1,2593
128,6235,4,983505,3,1,2593
128,6235,5,697213,2,1,2593
128,6235,6,675671,4,1,2593
128,6235,7,803130,8,1,2593
128,6235,8,690467,7,1,2593
128,6235,9,889982,9,0,2593
128,6235,10,130119,24,0,2593
128,6236,1,358168,1,1,2659
128,6236,2,857779,2,1,2659
128,6236,3,312482,5,1,2659
128,6236,4,514814,4,1,2659
128,6236,5,543258,7,1,2659
128,6236,6,305465,6,1,2659
128,6236,7,501941,3,1,2659
128,6236,8,144103,11,1,2659
128,6236,9,619147,10,0,2659
128,6236,10,979969,9,0,2659
128,6237,1,705656,1,1,1520
128,6237,2,139206,2,1,1520
128,6237,3,189355,3,1,1520
128,6237,4,900749,7,1,1520
128,6237,5,452885,5,1,1520
128,6237,6,167607,4,1,1520
128,6237,7,426022,6,1,1520
128,6237,8,261476,8,1,1520
128,6237,9,49327,11,1,1520
128,6237,10,414521,14,1,1520
128,6238,1,625482,1,1,2391
128,6238,2,835936,2,1,2391
128,6238,3,159291,4,1,2391
128,6238,4,313309,3,1,2391
128,6238,5,101228,12,1,2391
128,6238,6,700082,7,1,2391
128,6238,7,740110,10,1,2391
128,6238,8,972048,6,1,2391
128,6238,9,332218,8,1,2391
128,6238,10,112275,11,1,2391
128,6239,1,916123,1,1,2360
128,6239,2,402739,2,1,2360
128,6239,3,20865,3,1,2360
128,6239,4,72308,4,1,2360
128,6239,5,516278,7,1,2360
128,6239,6,403903,5,1,2360
128,6239,7,88443,6,1,2360
128,6239,8,283787,12,0,2360
128,6239,9,672756,10,0,2360
128,6239,10,691229,11,0,2360
128,6240,1,321200,1,1,1970
128,6240,2,822241,2,1,1970
128,6240,3,227358,3,1,1970
128,6240,4,914819,4,1,1970
128,6240,5,781323,5,1,1970
128,6240,6,202540,6,1,1970
128,6240,7,867607,10,1,1970
128,6240,8,4830,11,1,1970
128,6240,9,532388,8,1,1970
128,6240,10,195371,7,1,1970
128,6241,1,93821,1,1,1539
128,6241,2,352366,2,1,1539
128,6241,3,791934,3,1,1539
128,6241,4,704895,4,1,1539
128,6241,5,311862,6,1,1539
128,6241,6,173182,5,1,1539
128,6241,7,921007,7,1,1539
128,6241,8,776851,14,1,1539
128,6241,9,579075,12,1,1539
128,6241,10,867734,8,1,1539
128,6242,1,663102,1,1,1388
128,6242,2,337311,2,1,1388
128,6242,3,910812,4,1,1388
128,6242,4,314119,3,1,1388
128,6242,5,985913,5,1,1388
128,6242,6,778422,6,1,1388
128,6242,7,909299,7,1,1388
128,6242,8,394619,9,1,1388
128,6242,9,909812,8,1,1388
128,6242,10,859125,10,1,1388
128,6243,1,134704,2,1,2061
128,6243,2,372791,1,1,2061
128,6243,3,409405,3,1,2061
128,6243,4,120339,7,1,2061
128,6243,5,759081,4,1,2061
128,6243,6,386556,6,1,2061
128,6243,7,746011,5,1,2061
128,6243,8,689835,19,1,2061
128,6243,9,150633,11,1,2061
128,6243,10,298368,8,1,2061
128,6244,1,306505,1,1,2355
128,6244,2,832463,2,1,2355
128,6244,3,146127,4,1,2355
128,6244,4,245753,3,1,2355
128,6244,5,729118,7,1,2355
128,6244,6,328387,5,1,2355
128,6244,7,808878,6,1,2355
128,6244,8,549306,10,0,2355
128,6244,9,794355,9,0,2355
128,6244,10,452483,12,0,2355
128,6245,1,620181,1,1,2500
128,6245,2,605119,2,1,2500
128,6245,3,879069,3,1,2500
128,6245,4,210369,12,1,2500
128,6245,5,871355,5,1,2500
128,6245,6,699878,6,1,2500
128,6245,7,560744,4,1,2500
128,6245,8,407659,10,1,2500
128,6245,9,260377,9,1,2500
128,6245,10,525335,8,1,2500
128,6246,1,299921,1,1,1890
128,6246,2,424641,3,1,1890
128,6246,3,614836,2,1,1890
128,6246,4,479611,4,1,1890
128,6246,5,237229,5,1,1890
128,6246,6,153125,6,1,1890
128,6246,7,478533,7,1,1890
128,6246,8,358546,8,1,1890
128,6246,9,109063,10,1,1890
128,6246,10,423566,11,1,1890
128,6247,1,885162,1,1,1750
128,6247,2,653458,2,1,1750
128,6247,3,45220,3,1,1750
128,6247,4,489497,4,1,1750
128,6247,5,690234,5,1,1750
128,6247,6,205254,6,1,1750
128,6247,7,466284,8,1,1750
128,6247,8,978514,7,1,1750
128,6247,9,697407,9,1,1750
128,6247,10,518392,10,1,1750
128,6248,1,334037,1,1,2616
128,6248,2,646958,2,1,2616
128,6248,3,489881,3,1,2616
128,6248,4,687625,6,1,2616
128,6248,5,136733,5,1,2616
128,6248,6,831449,7,1,2616
128,6248,7,939116,4,1,2616
128,6248,8,103929,8,1,2616
128,6248,9,801283,10,1,2616
128,6248,10,117852,9,0,2616
128,6249,1,204691,1,1,2182
128,6249,2,88484,5,1,2182
128,6249,3,651259,2,1,2182
128,6249,4,234456,3,1,2182
128,6249,5,975959,7,1,2182
128,6249,6,444687,8,1,2182
128,6249,7,763835,4,1,2182
128,6249,8,266796,6,1,2182
128,6249,9,757194,10,1,2182
128,6249,10,910374,9,0,2182
128,6250,1,736254,1,1,1600
128,6250,2,111347,2,1,1600
128,6250,3,918862,3,1,1600
128,6250,4,398132,4,1,1600
128,6250,5,208308,5,1,1600
128,6250,6,875599,6,1,1600
128,6250,7,380204,7,1,1600
128,6250,8,33228,8,1,1600
128,6250,9,143121,10,1,1600
128,6250,10,679278,12,1,1600
128,6251,1,868457,1,1,2033
128,6251,2,504690,2,1,2033
128,6251,3,477106,3,1,2033
128,6251,4,607268,4,1,2033
128,6251,5,635989,5,1,2033
128,6251,6,829440,6,1,2033
128,6251,7,348391,7,1,2033
128,6251,8,870654,9,1,2033
128,6251,9,877947,8,1,2033
128,6251,10,867417,10,1,2033
128,6252,1,468472,1,1,1766
128,6252,2,204312,2,1,1766
128,6252,3,805534,4,1,1766
128,6252,4,721594,3,1,1766
128,6252,5,97820,5,1,1766
128,6252,6,70879,6,1,1766
128,6252,7,772695,7,1,1766
128,6252,8,446082,9,1,1766
128,6252,9,803189,8,1,1766
128,6252,10,127909,10,1,1766
128,6253,1,801791,1,1,2124
128,6253,2,215432,2,1,2124
128,6253,3,368114,3,1,2124
128,6253,4,180644,4,1,2124
128,6253,5,825916,5,1,2124
128,6253,6,3806,6,1,2124
128,6253,7,234640,8,1,2124
128,6253,8,301629,9,1,2124
128,6253,9,85637,12,1,2124
128,6253,10,117781,7,1,2124
128,6254,1,382593,1,1,2326
128,6254,2,933959,2,1,2326
128,6254,3,419284,4,1,2326
128,6254,4,980565,3,1,2326
128,6254,5,868700,8,1,2326
128,6254,6,479603,5,1,2326
128,6254,7,735243,9,1,2326
128,6254,8,792511,6,1,2326
128,6254,9,975420,10,1,2326
128,6254,10,847401,7,1,2326
128,6255,1,432755,1,1,2110
128,6255,2,217987,5,1,2110
128,6255,3,805667,2,1,2110
128,6255,4,272894,6,1,2110
128,6255,5,354271,7,1,2110
128,6255,6,622295,3,1,2110
128,6255,7,21844,4,1,2110
128,6255,8,759572,8,1,2110
128,6255,9,537523,9,1,2110
128,6255,10,879347,12,1,2110
128,6256,1,135016,1,1,935
128,6256,2,558703,2,1,935
128,6256,3,4144,3,1,935
128,6256,4,135113,4,1,935
128,6256,5,280362,8,1,935
128,6256,6,925362,6,1,935
128,6256,7,971696,7,1,935
128,6256,8,774628,5,1,935
128,6256,9,276578,10,1,935
128,6256,10,233468,9,1,935
128,6257,1,987856,1,1,1092
128,6257,2,147330,2,1,1092
128,6257,3,127801,3,1,1092
128,6257,4,344269,6,1,1092
128,6257,5,820429,5,1,1092
128,6257,6,206682,4,1,1092
128,6257,7,693825,7,1,1092
128,6257,8,893095,9,1,1092
128,6257,9,833288,8,1,1092
128,6257,10,460318,13,1,1092
128,6258,1,469283,2,1,1213
128,6258,2,138899,3,1,1213
128,6258,3,689538,1,1,1213
128,6258,4,520578,6,1,1213
128,6258,5,23241,4,1,1213
128,6258,6,144345,5,1,1213
128,6258,7,90986,7,1,1213
128,6258,8,800324,8,1,1213
128,6258,9,224042,11,1,1213
128,6258,10,564578,10,1,1213
128,6259,1,716752,1,1,2098
128,6259,2,724186,3,1,2098
128,6259,3,79752,2,1,2098
128,6259,4,497391,4,1,2098
128,6259,5,477764,5,1,2098
128,6259,6,944981,7,1,2098
128,6259,7,989509,6,1,2098
128,6259,8,596731,11,1,2098
128,6259,9,708419,10,1,2098
128,6259,10,523962,13,1,2098
128,6260,1,124595,1,1,2335
128,6260,2,44751,2,1,2335
128,6260,3,270146,3,1,2335
128,6260,4,239135,4,1,2335
128,6260,5,624419,5,1,2335
128,6260,6,227297,6,1,2335
128,6260,7,267694,9,1,2335
128,6260,8,172053,17,1,2335
128,6260,9,602307,10,1,2335
128,6260,10,306969,7,1,2335
128,6261,1,680158,1,1,1637
128,6261,2,681469,3,1,1637
128,6261,3,428466,2,1,1637
128,6261,4,674142,5,1,1637
128,6261,5,451013,4,1,1637
128,6261,6,783585,6,1,1637
128,6261,7,245004,7,1,1637
128,6261,8,727319,8,1,1637
128,6261,9,90962,9,1,1637
128,6261,10,506006,11,1,1637
128,6262,1,161040,1,1,1700
128,6262,2,373211,2,1,1700
128,6262,3,444672,3,1,1700
128,6262,4,99782,4,1,1700
128,6262,5,500832,8,1,1700
128,6262,6,522934,5,1,1700
128,6262,7,494788,10,1,1700
128,6262,8,678446,7,1,1700
128,6262,9,156814,6,1,1700
128,6262,10,876166,12,1,1700
128,6263,1,319525,1,1,2476
128,6263,2,363176,2,1,2476
128,6263,3,160588,3,1,2476
128,6263,4,74259,6,1,2476
128,6263,5,466369,4,1,2476
128,6263,6,10437,5,1,2476
128,6263,7,340326,9,1,2476
128,6263,8,828699,10,1,2476
128,6263,9,688788,7,1,2476
128,6263,10,287892,8,1,2476
128,6264,1,18343,1,1,1758
128,6264,2,706254,2,1,1758
128,6264,3,523874,3,1,1758
128,6264,4,906238,5,1,1758
128,6264,5,766525,4,1,1758
128,6264,6,251352,7,1,1758
128,6264,7,568634,6,1,1758
128,6264,8,770018,8,1,1758
128,6264,9,984055,9,1,1758
128,6264,10,458278,11,1,1758
128,6265,1,762312,1,1,1078
128,6265,2,781879,2,1,1078
128,6265,3,422807,3,1,1078
128,6265,4,946703,4,1,1078
128,6265,5,801874,6,1,1078
128,6265,6,356269,5,1,1078
128,6265,7,649279,7,1,1078
128,6265,8,250863,10,1,1078
128,6265,9,378671,8,1,1078
128,6265,10,518615,9,1,1078
128,6266,1,856249,1,1,910
128,6266,2,329670,2,1,910
128,6266,3,542748,3,1,910
128,6266,4,450752,7,1,910
128,6266,5,927334,6,1,910
128,6266,6,566980,11,1,910
128,6266,7,326389,5,1,910
128,6266,8,148400,8,1,910
128,6266,9,559190,13,1,910
128,6266,10,238013,4,1,910
128,6267,1,918463,1,1,2219
128,6267,2,589518,2,1,2219
128,6267,3,801173,3,1,2219
128,6267,4,722401,4,1,2219
128,6267,5,81084,8,1,2219
128,6267,6,873256,13,1,2219
128,6267,7,201991,7,1,2219
128,6267,8,203954,11,1,2219
128,6267,9,763014,6,1,2219
128,6267,10,179779,5,1,2219
128,6268,1,66156,1,1,1760
128,6268,2,941366,2,1,1760
128,6268,3,72045,5,1,1760
128,6268,4,235878,3,1,1760
128,6268,5,282067,10,1,1760
128,6268,6,34482,6,1,1760
128,6268,7,743982,4,1,1760
128,6268,8,911940,8,1,1760
128,6268,9,726516,9,1,1760
128,6268,10,359456,7,1,1760
128,6269,1,408469,1,1,882
128,6269,2,437233,2,1,882
128,6269,3,146724,4,1,882
128,6269,4,219398,5,1,882
128,6269,5,921993,8,1,882
128,6269,6,857513,7,1,882
128,6269,7,921963,3,1,882
128,6269,8,681182,14,1,882
128,6269,9,144230,9,1,882
128,6269,10,715210,6,1,882
128,6270,1,613351,1,1,2408
128,6270,2,905454,2,1,2408
128,6270,3,635974,5,1,2408
128,6270,4,93372,6,1,2408
128,6270,5,916299,3,1,2408
128,6270,6,263880,4,1,2408
128,6270,7,347230,10,1,2408
128,6270,8,542381,12,1,2408
128,6270,9,852615,7,1,2408
128,6270,10,942960,8,1,2408
