model,scope,condition,metric,permutation,value
R0-I1,all,N0,loss,90,0.13679
R0-I1,all,N0,loss,91,0.13767
R0-I1,all,N0,loss,92,0.13599
R0-I1,all,N0,loss,93,0.13731
R0-I1,all,N0,loss,94,0.13685
R0-I1,all,N0,loss,95,0.13578
R0-I1,all,N0,loss,96,0.13748
R0-I1,all,N0,loss,97,0.13669
R0-I1,all,N0,loss,98,0.13568
R0-I1,all,N0,loss,99,0.13522
R0-I1,all,N0,recall,0,0.81698
R0-I1,all,N0,recall,1,0.81715
R0-I1,all,N0,recall,2,0.81639
R0-I1,all,N0,recall,3,0.81633
R0-I1,all,N0,recall,4,0.81684
R0-I1,all,N0,recall,5,0.81595
R0-I1,all,N0,recall,6,0.81627
R0-I1,all,N0,recall,7,0.81567
R0-I1,all,N0,recall,8,0.81631
R0-I1,all,N0,recall,9,0.81498
R0-I1,all,N0,recall,10,0.8164
R0-I1,all,N0,recall,11,0.81509
R0-I1,all,N0,recall,12,0.81641
R0-I1,all,N0,recall,13,0.81494
R0-I1,all,N0,recall,14,0.81538
R0-I1,all,N0,recall,15,0.8155
R0-I1,all,N0,recall,16,0.8163
R0-I1,all,N0,recall,17,0.81639
R0-I1,all,N0,recall,18,0.81657
R0-I1,all,N0,recall,19,0.81662
R0-I1,all,N0,recall,20,0.81671
R0-I1,all,N0,recall,21,0.81627
R0-I1,all,N0,recall,22,0.81432
R0-I1,all,N0,recall,23,0.81608
R0-I1,all,N0,recall,24,0.81616
R0-I1,all,N0,recall,25,0.81482
R0-I1,all,N0,recall,26,0.81626
R0-I1,all,N0,recall,27,0.81672
R0-I1,all,N0,recall,28,0.81653
R0-I1,all,N0,recall,29,0.81636
R0-I1,all,N0,recall,30,0.81781
R0-I1,all,N0,recall,31,0.81669
R0-I1,all,N0,recall,32,0.81624
R0-I1,all,N0,recall,33,0.8157
R0-I1,all,N0,recall,34,0.8153
R0-I1,all,N0,recall,35,0.81555
R0-I1,all,N0,recall,36,0.81515
R0-I1,all,N0,recall,37,0.81576
R0-I1,all,N0,recall,38,0.81624
R0-I1,all,N0,recall,39,0.8163
R0-I1,all,N0,recall,40,0.81591
R0-I1,all,N0,recall,41,0.81748
R0-I1,all,N0,recall,42,0.81711
R0-I1,all,N0,recall,43,0.81544
R0-I1,all,N0,recall,44,0.81523
R0-I1,all,N0,recall,45,0.81606
R0-I1,all,N0,recall,46,0.81559
R0-I1,all,N0,recall,47,0.81694
R0-I1,all,N0,recall,48,0.81601
R0-I1,all,N0,recall,49,0.81678
R0-I1,all,N0,recall,50,0.8175
R0-I1,all,N0,recall,51,0.81696
R0-I1,all,N0,recall,52,0.81544
R0-I1,all,N0,recall,53,0.81518
R0-I1,all,N0,recall,54,0.81576
R0-I1,all,N0,recall,55,0.81754
R0-I1,all,N0,recall,56,0.81669
R0-I1,all,N0,recall,57,0.81512
R0-I1,all,N0,recall,58,0.81656
R0-I1,all,N0,recall,59,0.81666
R0-I1,all,N0,recall,60,0.81566
R0-I1,all,N0,recall,61,0.8171
R0-I1,all,N0,recall,62,0.81544
R0-I1,all,N0,recall,63,0.81593
R0-I1,all,N0,recall,64,0.81659
R0-I1,all,N0,recall,65,0.81597
R0-I1,all,N0,recall,66,0.81633
R0-I1,all,N0,recall,67,0.81567
R0-I1,all,N0,recall,68,0.81472
R0-I1,all,N0,recall,69,0.81661
R0-I1,all,N0,recall,70,0.81687
R0-I1,all,N0,recall,71,0.81596
R0-I1,all,N0,recall,72,0.81544
R0-I1,all,N0,recall,73,0.8158
R0-I1,all,N0,recall,74,0.81662
R0-I1,all,N0,recall,75,0.81661
R0-I1,all,N0,recall,76,0.81567
R0-I1,all,N0,recall,77,0.81562
R0-I1,all,N0,recall,78,0.81646
R0-I1,all,N0,recall,79,0.8161
R0-I1,all,N0,recall,80,0.81655
R0-I1,all,N0,recall,81,0.8155
R0-I1,all,N0,recall,82,0.81575
R0-I1,all,N0,recall,83,0.81504
R0-I1,all,N0,recall,84,0.81622
R0-I1,all,N0,recall,85,0.81659
R0-I1,all,N0,recall,86,0.81661
R0-I1,all,N0,recall,87,0.81651
R0-I1,all,N0,recall,88,0.81578
R0-I1,all,N0,recall,89,0.81647
R0-I1,all,N0,recall,90,0.81636
R0-I1,all,N0,recall,91,0.81548
R0-I1,all,N0,recall,92,0.81716
R0-I1,all,N0,recall,93,0.81584
R0-I1,all,N0,recall,94,0.8163
R0-I1,all,N0,recall,95,0.81737
R0-I1,all,N0,recall,96,0.81567
R0-I1,all,N0,recall,97,0.81646
R0-I1,all,N0,recall,98,0.81747
R0-I1,all,N0,recall,99,0.81793
R0-I1,all,N0,inversions,0,9.5643
R0-I1,all,N0,inversions,1,9.6161
R0-I1,all,N0,inversions,2,9.6364
R0-I1,all,N0,inversions,3,9.6629
R0-I1,all,N0,inversions,4,9.5594
R0-I1,all,N0,inversions,5,9.7758
R0-I1,all,N0,inversions,6,9.5945
R0-I1,all,N0,inversions,7,9.7204
R0-I1,all,N0,inversions,8,9.7
R0-I1,all,N0,inversions,9,9.8679
R0-I1,all,N0,inversions,10,9.6619
R0-I1,all,N0,inversions,11,9.777
R0-I1,all,N0,inversions,12,9.5521
R0-I1,all,N0,inversions,13,9.7641
R0-I1,all,N0,inversions,14,9.6656
R0-I1,all,N0,inversions,15,9.6134
R0-I1,all,N0,inversions,16,9.6859
R0-I1,all,N0,inversions,17,9.5474
R0-I1,all,N0,inversions,18,9.6857
R0-I1,all,N0,inversions,19,9.7089
R0-I1,all,N0,inversions,20,9.5521
R0-I1,all,N0,inversions,21,9.6426
R0-I1,all,N0,inversions,22,9.6642
R0-I1,all,N0,inversions,23,9.681
R0-I1,all,N0,inversions,24,9.6621
R0-I1,all,N0,inversions,25,9.6839
R0-I1,all,N0,inversions,26,9.6179
R0-I1,all,N0,inversions,27,9.6431
R0-I1,all,N0,inversions,28,9.5611
R0-I1,all,N0,inversions,29,9.5674
R0-I1,all,N0,inversions,30,9.5558
R0-I1,all,N0,inversions,31,9.5082
R0-I1,all,N0,inversions,32,9.715
R0-I1,all,N0,inversions,33,9.6809
R0-I1,all,N0,inversions,34,9.6912
R0-I1,all,N0,inversions,35,9.6987
R0-I1,all,N0,inversions,36,9.7071
R0-I1,all,N0,inversions,37,9.688
R0-I1,all,N0,inversions,38,9.6045
R0-I1,all,N0,inversions,39,9.6368
R0-I1,all,N0,inversions,40,9.5776
R0-I1,all,N0,inversions,41,9.5411
R0-I1,all,N0,inversions,42,9.5923
R0-I1,all,N0,inversions,43,9.7265
R0-I1,all,N0,inversions,44,9.7322
R0-I1,all,N0,inversions,45,9.791
R0-I1,all,N0,inversions,46,9.767
R0-I1,all,N0,inversions,47,9.4752
R0-I1,all,N0,inversions,48,9.7781
R0-I1,all,N0,inversions,49,9.6407
R0-I1,all,N0,inversions,50,9.4709
R0-I1,all,N0,inversions,51,9.6891
R0-I1,all,N0,inversions,52,9.6816
R0-I1,all,N0,inversions,53,9.63
R0-I1,all,N0,inversions,54,9.6805
R0-I1,all,N0,inversions,55,9.4137
R0-I1,all,N0,inversions,56,9.6066
R0-I1,all,N0,inversions,57,9.7676
R0-I1,all,N0,inversions,58,9.5087
R0-I1,all,N0,inversions,59,9.6454
R0-I1,all,N0,inversions,60,9.5968
R0-I1,all,N0,inversions,61,9.5175
R0-I1,all,N0,inversions,62,9.7053
R0-I1,all,N0,inversions,63,9.663
R0-I1,all,N0,inversions,64,9.7089
R0-I1,all,N0,inversions,65,9.6957
R0-I1,all,N0,inversions,66,9.7185
R0-I1,all,N0,inversions,67,9.7234
R0-I1,all,N0,inversions,68,9.6979
R0-I1,all,N0,inversions,69,9.662
R0-I1,all,N0,inversions,70,9.5974
R0-I1,all,N0,inversions,71,9.6794
R0-I1,all,N0,inversions,72,9.6799
R0-I1,all,N0,inversions,73,9.5485
R0-I1,all,N0,inversions,74,9.618
R0-I1,all,N0,inversions,75,9.5515
R0-I1,all,N0,inversions,76,9.7161
R0-I1,all,N0,inversions,77,9.7873
R0-I1,all,N0,inversions,78,9.5844
R0-I1,all,N0,inversions,79,9.6889
R0-I1,all,N0,inversions,80,9.6897
R0-I1,all,N0,inversions,81,9.6859
R0-I1,all,N0,inversions,82,9.62
R0-I1,all,N0,inversions,83,9.7509
R0-I1,all,N0,inversions,84,9.6603
R0-I1,all,N0,inversions,85,9.6698
R0-I1,all,N0,inversions,86,9.7192
R0-I1,all,N0,inversions,87,9.7827
R0-I1,all,N0,inversions,88,9.7085
R0-I1,all,N0,inversions,89,9.7546
R0-I1,all,N0,inversions,90,9.6207
R0-I1,all,N0,inversions,91,9.7732
R0-I1,all,N0,inversions,92,9.5137
R0-I1,all,N0,inversions,93,9.708
R0-I1,all,N0,inversions,94,9.6291
R0-I1,all,N0,inversions,95,9.5657
R0-I1,all,N0,inversions,96,9.7233
R0-I1,all,N0,inversions,97,9.5639
R0-I1,all,N0,inversions,98,9.5965
R0-I1,all,N0,inversions,99,9.5843
R0-I1,all,N0,agreement,0,0.84192
R0-I1,all,N0,agreement,1,0.84124
R0-I1,all,N0,agreement,2,0.84109
R0-I1,all,N0,agreement,3,0.84066
R0-I1,all,N0,agreement,4,0.84188
R0-I1,all,N0,agreement,5,0.8402
R0-I1,all,N0,agreement,6,0.84045
R0-I1,all,N0,agreement,7,0.83978
R0-I1,all,N0,agreement,8,0.84038
R0-I1,all,N0,agreement,9,0.83901
R0-I1,all,N0,agreement,10,0.84085
R0-I1,all,N0,agreement,11,0.83921
R0-I1,all,N0,agreement,12,0.84144
R0-I1,all,N0,agreement,13,0.8388
R0-I1,all,N0,agreement,14,0.84017
R0-I1,all,N0,agreement,15,0.84034
R0-I1,all,N0,agreement,16,0.84062
R0-I1,all,N0,agreement,17,0.84149
R0-I1,all,N0,agreement,18,0.84092
R0-I1,all,N0,agreement,19,0.84115
R0-I1,all,N0,agreement,20,0.84126
R0-I1,all,N0,agreement,21,0.84019
R0-I1,all,N0,agreement,22,0.83917
R0-I1,all,N0,agreement,23,0.84068
R0-I1,all,N0,agreement,24,0.84077
R0-I1,all,N0,agreement,25,0.83948
R0-I1,all,N0,agreement,26,0.84071
R0-I1,all,N0,agreement,27,0.84052
R0-I1,all,N0,agreement,28,0.8404
R0-I1,all,N0,agreement,29,0.8407
R0-I1,all,N0,agreement,30,0.84226
R0-I1,all,N0,agreement,31,0.84131
R0-I1,all,N0,agreement,32,0.84061
R0-I1,all,N0,agreement,33,0.83989
R0-I1,all,N0,agreement,34,0.83957
R0-I1,all,N0,agreement,35,0.84039
R0-I1,all,N0,agreement,36,0.84
R0-I1,all,N0,agreement,37,0.84029
R0-I1,all,N0,agreement,38,0.84088
R0-I1,all,N0,agreement,39,0.84059
R0-I1,all,N0,agreement,40,0.84064
R0-I1,all,N0,agreement,41,0.84176
R0-I1,all,N0,agreement,42,0.84136
R0-I1,all,N0,agreement,43,0.83936
R0-I1,all,N0,agreement,44,0.83955
R0-I1,all,N0,agreement,45,0.84013
R0-I1,all,N0,agreement,46,0.83997
R0-I1,all,N0,agreement,47,0.84202
R0-I1,all,N0,agreement,48,0.84022
R0-I1,all,N0,agreement,49,0.84155
R0-I1,all,N0,agreement,50,0.84226
R0-I1,all,N0,agreement,51,0.84168
R0-I1,all,N0,agreement,52,0.83973
R0-I1,all,N0,agreement,53,0.83993
R0-I1,all,N0,agreement,54,0.83997
R0-I1,all,N0,agreement,55,0.84216
R0-I1,all,N0,agreement,56,0.8406
R0-I1,all,N0,agreement,57,0.83976
R0-I1,all,N0,agreement,58,0.84141
R0-I1,all,N0,agreement,59,0.84124
R0-I1,all,N0,agreement,60,0.84089
R0-I1,all,N0,agreement,61,0.84165
R0-I1,all,N0,agreement,62,0.83955
R0-I1,all,N0,agreement,63,0.84051
R0-I1,all,N0,agreement,64,0.84083
R0-I1,all,N0,agreement,65,0.84063
R0-I1,all,N0,agreement,66,0.84059
R0-I1,all,N0,agreement,67,0.84019
R0-I1,all,N0,agreement,68,0.83951
R0-I1,all,N0,agreement,69,0.84098
R0-I1,all,N0,agreement,70,0.8413
R0-I1,all,N0,agreement,71,0.8404
R0-I1,all,N0,agreement,72,0.83943
R0-I1,all,N0,agreement,73,0.84081
R0-I1,all,N0,agreement,74,0.84067
R0-I1,all,N0,agreement,75,0.84128
R0-I1,all,N0,agreement,76,0.83986
R0-I1,all,N0,agreement,77,0.84003
R0-I1,all,N0,agreement,78,0.84056
R0-I1,all,N0,agreement,79,0.84055
R0-I1,all,N0,agreement,80,0.84107
R0-I1,all,N0,agreement,81,0.84024
R0-I1,all,N0,agreement,82,0.84029
R0-I1,all,N0,agreement,83,0.83954
R0-I1,all,N0,agreement,84,0.84073
R0-I1,all,N0,agreement,85,0.8412
R0-I1,all,N0,agreement,86,0.84097
R0-I1,all,N0,agreement,87,0.84028
R0-I1,all,N0,agreement,88,0.84091
R0-I1,all,N0,agreement,89,0.84137
R0-I1,all,N0,agreement,90,0.84111
R0-I1,all,N0,agreement,91,0.83955
R0-I1,all,N0,agreement,92,0.84138
R0-I1,all,N0,agreement,93,0.84018
R0-I1,all,N0,agreement,94,0.84083
R0-I1,all,N0,agreement,95,0.8423
R0-I1,all,N0,agreement,96,0.83981
R0-I1,all,N0,agreement,97,0.84155
R0-I1,all,N0,agreement,98,0.84205
R0-I1,all,N0,agreement,99,0.84244
R0-I1,all,N0,harmful_fraction,0,0.8207
R0-I1,all,N0,harmful_fraction,1,0.8181
R0-I1,all,N0,harmful_fraction,2,0.8156
R0-I1,all,N0,harmful_fraction,3,0.8215
R0-I1,all,N0,harmful_fraction,4,0.8129
R0-I1,all,N0,harmful_fraction,5,0.8189
R0-I1,all,N0,harmful_fraction,6,0.823
R0-I1,all,N0,harmful_fraction,7,0.8174
R0-I1,all,N0,harmful_fraction,8,0.8177
R0-I1,all,N0,harmful_fraction,9,0.8191
R0-I1,all,N0,harmful_fraction,10,0.8165
R0-I1,all,N0,harmful_fraction,11,0.8196
R0-I1,all,N0,harmful_fraction,12,0.8161
R0-I1,all,N0,harmful_fraction,13,0.8197
R0-I1,all,N0,harmful_fraction,14,0.8193
R0-I1,all,N0,harmful_fraction,15,0.8234
R0-I1,all,N0,harmful_fraction,16,0.8165
R0-I1,all,N0,harmful_fraction,17,0.8188
R0-I1,all,N0,harmful_fraction,18,0.8141
R0-I1,all,N0,harmful_fraction,19,0.8201
R0-I1,all,N0,harmful_fraction,20,0.8155
R0-I1,all,N0,harmful_fraction,21,0.8181
R0-I1,all,N0,harmful_fraction,22,0.8197
R0-I1,all,N0,harmful_fraction,23,0.8183
R0-I1,all,N0,harmful_fraction,24,0.8202
R0-I1,all,N0,harmful_fraction,25,0.8194
R0-I1,all,N0,harmful_fraction,26,0.8171
R0-I1,all,N0,harmful_fraction,27,0.8188
R0-I1,all,N0,harmful_fraction,28,0.8202
R0-I1,all,N0,harmful_fraction,29,0.819
R0-I1,all,N0,harmful_fraction,30,0.8154
R0-I1,all,N0,harmful_fraction,31,0.8134
R0-I1,all,N0,harmful_fraction,32,0.8158
R0-I1,all,N0,harmful_fraction,33,0.817
R0-I1,all,N0,harmful_fraction,34,0.8219
R0-I1,all,N0,harmful_fraction,35,0.8183
R0-I1,all,N0,harmful_fraction,36,0.8167
R0-I1,all,N0,harmful_fraction,37,0.8178
R0-I1,all,N0,harmful_fraction,38,0.8242
R0-I1,all,N0,harmful_fraction,39,0.8195
R0-I1,all,N0,harmful_fraction,40,0.8177
R0-I1,all,N0,harmful_fraction,41,0.8137
R0-I1,all,N0,harmful_fraction,42,0.8174
R0-I1,all,N0,harmful_fraction,43,0.8207
R0-I1,all,N0,harmful_fraction,44,0.8257
R0-I1,all,N0,harmful_fraction,45,0.8159
R0-I1,all,N0,harmful_fraction,46,0.821
R0-I1,all,N0,harmful_fraction,47,0.8226
R0-I1,all,N0,harmful_fraction,48,0.8154
R0-I1,all,N0,harmful_fraction,49,0.8166
R0-I1,all,N0,harmful_fraction,50,0.8136
R0-I1,all,N0,harmful_fraction,51,0.8184
R0-I1,all,N0,harmful_fraction,52,0.8211
R0-I1,all,N0,harmful_fraction,53,0.8251
R0-I1,all,N0,harmful_fraction,54,0.8176
R0-I1,all,N0,harmful_fraction,55,0.8128
R0-I1,all,N0,harmful_fraction,56,0.8156
R0-I1,all,N0,harmful_fraction,57,0.8196
R0-I1,all,N0,harmful_fraction,58,0.8217
R0-I1,all,N0,harmful_fraction,59,0.8251
R0-I1,all,N0,harmful_fraction,60,0.8201
R0-I1,all,N0,harmful_fraction,61,0.82
R0-I1,all,N0,harmful_fraction,62,0.8172
R0-I1,all,N0,harmful_fraction,63,0.8149
R0-I1,all,N0,harmful_fraction,64,0.8168
R0-I1,all,N0,harmful_fraction,65,0.8158
R0-I1,all,N0,harmful_fraction,66,0.8196
R0-I1,all,N0,harmful_fraction,67,0.8182
R0-I1,all,N0,harmful_fraction,68,0.8259
R0-I1,all,N0,harmful_fraction,69,0.8189
R0-I1,all,N0,harmful_fraction,70,0.8177
R0-I1,all,N0,harmful_fraction,71,0.8164
R0-I1,all,N0,harmful_fraction,72,0.818
R0-I1,all,N0,harmful_fraction,73,0.8181
R0-I1,all,N0,harmful_fraction,74,0.8162
R0-I1,all,N0,harmful_fraction,75,0.8158
R0-I1,all,N0,harmful_fraction,76,0.8162
R0-I1,all,N0,harmful_fraction,77,0.8234
R0-I1,all,N0,harmful_fraction,78,0.8103
R0-I1,all,N0,harmful_fraction,79,0.8146
R0-I1,all,N0,harmful_fraction,80,0.8249
R0-I1,all,N0,harmful_fraction,81,0.8277
R0-I1,all,N0,harmful_fraction,82,0.8162
R0-I1,all,N0,harmful_fraction,83,0.8198
R0-I1,all,N0,harmful_fraction,84,0.8217
R0-I1,all,N0,harmful_fraction,85,0.8191
R0-I1,all,N0,harmful_fraction,86,0.8139
R0-I1,all,N0,harmful_fraction,87,0.82
R0-I1,all,N0,harmful_fraction,88,0.8202
R0-I1,all,N0,harmful_fraction,89,0.818
R0-I1,all,N0,harmful_fraction,90,0.8199
R0-I1,all,N0,harmful_fraction,91,0.8235
R0-I1,all,N0,harmful_fraction,92,0.8193
R0-I1,all,N0,harmful_fraction,93,0.8231
R0-I1,all,N0,harmful_fraction,94,0.8215
R0-I1,all,N0,harmful_fraction,95,0.8167
R0-I1,all,N0,harmful_fraction,96,0.8163
R0-I1,all,N0,harmful_fraction,97,0.8195
R0-I1,all,N0,harmful_fraction,98,0.8166
R0-I1,all,N0,harmful_fraction,99,0.8092
R0-I1,all,N1,loss,0,0.13288
R0-I1,all,N1,loss,1,0.13207
R0-I1,all,N1,loss,2,0.13195
R0-I1,all,N1,loss,3,0.13303
R0-I1,all,N1,loss,4,0.13304
R0-I1,all,N1,loss,5,0.13409
R0-I1,all,N1,loss,6,0.13354
R0-I1,all,N1,loss,7,0.13269
R0-I1,all,N1,loss,8,0.13234
R0-I1,all,N1,loss,9,0.13325
R0-I1,all,N1,loss,10,0.13279
R0-I1,all,N1,loss,11,0.13215
R0-I1,all,N1,loss,12,0.13256
R0-I1,all,N1,loss,13,0.13395
R0-I1,all,N1,loss,14,0.13262
R0-I1,all,N1,loss,15,0.13311
R0-I1,all,N1,loss,16,0.13307
R0-I1,all,N1,loss,17,0.13264
R0-I1,all,N1,loss,18,0.13236
R0-I1,all,N1,loss,19,0.13278
R0-I1,all,N1,loss,20,0.1333
R0-I1,all,N1,loss,21,0.13317
R0-I1,all,N1,loss,22,0.13247
R0-I1,all,N1,loss,23,0.13166
R0-I1,all,N1,loss,24,0.13247
R0-I1,all,N1,loss,25,0.13195
R0-I1,all,N1,loss,26,0.13317
R0-I1,all,N1,loss,27,0.13316
R0-I1,all,N1,loss,28,0.13316
R0-I1,all,N1,loss,29,0.13216
R0-I1,all,N1,loss,30,0.13328
R0-I1,all,N1,loss,31,0.13306
R0-I1,all,N1,loss,32,0.13241
R0-I1,all,N1,loss,33,0.13226
R0-I1,all,N1,loss,34,0.13251
R0-I1,all,N1,loss,35,0.13129
R0-I1,all,N1,loss,36,0.13344
R0-I1,all,N1,loss,37,0.13218
R0-I1,all,N1,loss,38,0.1335
R0-I1,all,N1,loss,39,0.13349
R0-I1,all,N1,loss,40,0.13228
R0-I1,all,N1,loss,41,0.13287
R0-I1,all,N1,loss,42,0.1329
R0-I1,all,N1,loss,43,0.13246
R0-I1,all,N1,loss,44,0.1326
R0-I1,all,N1,loss,45,0.1312
R0-I1,all,N1,loss,46,0.13195
R0-I1,all,N1,loss,47,0.1332
R0-I1,all,N1,loss,48,0.13245
R0-I1,all,N1,loss,49,0.13195
R0-I1,all,N1,loss,50,0.13295
R0-I1,all,N1,loss,51,0.13363
R0-I1,all,N1,loss,52,0.13307
R0-I1,all,N1,loss,53,0.13393
R0-I1,all,N1,loss,54,0.13192
R0-I1,all,N1,loss,55,0.13342
R0-I1,all,N1,loss,56,0.13246
R0-I1,all,N1,loss,57,0.13276
R0-I1,all,N1,loss,58,0.13244
R0-I1,all,N1,loss,59,0.13386
R0-I1,all,N1,loss,60,0.13165
R0-I1,all,N1,loss,61,0.13169
R0-I1,all,N1,loss,62,0.13426
R0-I1,all,N1,loss,63,0.13279
R0-I1,all,N1,loss,64,0.13153
R0-I1,all,N1,loss,65,0.13369
R0-I1,all,N1,loss,66,0.13275
R0-I1,all,N1,loss,67,0.13245
R0-I1,all,N1,loss,68,0.13387
R0-I1,all,N1,loss,69,0.13276
R0-I1,all,N1,loss,70,0.13273
R0-I1,all,N1,loss,71,0.13239
R0-I1,all,N1,loss,72,0.13262
R0-I1,all,N1,loss,73,0.13306
R0-I1,all,N1,loss,74,0.13335
R0-I1,all,N1,loss,75,0.13285
R0-I1,all,N1,loss,76,0.13199
R0-I1,all,N1,loss,77,0.13196
R0-I1,all,N1,loss,78,0.13292
R0-I1,all,N1,loss,79,0.13248
R0-I1,all,N1,loss,80,0.13164
R0-I1,all,N1,loss,81,0.13341
R0-I1,all,N1,loss,82,0.13269
R0-I1,all,N1,loss,83,0.13166
R0-I1,all,N1,loss,84,0.13236
R0-I1,all,N1,loss,85,0.13138
R0-I1,all,N1,loss,86,0.13243
R0-I1,all,N1,loss,87,0.13287
R0-I1,all,N1,loss,88,0.13226
R0-I1,all,N1,loss,89,0.13325
R0-I1,all,N1,loss,90,0.13223
R0-I1,all,N1,loss,91,0.13346
R0-I1,all,N1,loss,92,0.13243
R0-I1,all,N1,loss,93,0.13166
R0-I1,all,N1,loss,94,0.13226
R0-I1,all,N1,loss,95,0.13222
R0-I1,all,N1,loss,96,0.13206
R0-I1,all,N1,loss,97,0.13228
R0-I1,all,N1,loss,98,0.13271
R0-I1,all,N1,loss,99,0.13266
R0-I1,all,N1,recall,0,0.82027
R0-I1,all,N1,recall,1,0.82108
R0-I1,all,N1,recall,2,0.8212
R0-I1,all,N1,recall,3,0.82012
R0-I1,all,N1,recall,4,0.82011
R0-I1,all,N1,recall,5,0.81906
R0-I1,all,N1,recall,6,0.81961
R0-I1,all,N1,recall,7,0.82046
R0-I1,all,N1,recall,8,0.82081
R0-I1,all,N1,recall,9,0.8199
R0-I1,all,N1,recall,10,0.82036
R0-I1,all,N1,recall,11,0.821
R0-I1,all,N1,recall,12,0.82059
R0-I1,all,N1,recall,13,0.8192
R0-I1,all,N1,recall,14,0.82053
R0-I1,all,N1,recall,15,0.82004
R0-I1,all,N1,recall,16,0.82008
R0-I1,all,N1,recall,17,0.82051
R0-I1,all,N1,recall,18,0.82079
R0-I1,all,N1,recall,19,0.82037
R0-I1,all,N1,recall,20,0.81985
R0-I1,all,N1,recall,21,0.81998
R0-I1,all,N1,recall,22,0.82068
R0-I1,all,N1,recall,23,0.82149
R0-I1,all,N1,recall,24,0.82068
R0-I1,all,N1,recall,25,0.8212
R0-I1,all,N1,recall,26,0.81998
R0-I1,all,N1,recall,27,0.81999
R0-I1,all,N1,recall,28,0.81999
R0-I1,all,N1,recall,29,0.82099
R0-I1,all,N1,recall,30,0.81987
R0-I1,all,N1,recall,31,0.82009
R0-I1,all,N1,recall,32,0.82074
R0-I1,all,N1,recall,33,0.82089
R0-I1,all,N1,recall,34,0.82064
R0-I1,all,N1,recall,35,0.82186
R0-I1,all,N1,recall,36,0.81971
R0-I1,all,N1,recall,37,0.82097
R0-I1,all,N1,recall,38,0.81965
R0-I1,all,N1,recall,39,0.81966
R0-I1,all,N1,recall,40,0.82087
R0-I1,all,N1,recall,41,0.82028
R0-I1,all,N1,recall,42,0.82025
R0-I1,all,N1,recall,43,0.82069
R0-I1,all,N1,recall,44,0.82055
R0-I1,all,N1,recall,45,0.82195
R0-I1,all,N1,recall,46,0.8212
R0-I1,all,N1,recall,47,0.81995
R0-I1,all,N1,recall,48,0.8207
R0-I1,all,N1,recall,49,0.8212
R0-I1,all,N1,recall,50,0.8202
R0-I1,all,N1,recall,51,0.81952
R0-I1,all,N1,recall,52,0.82008
R0-I1,all,N1,recall,53,0.81922
R0-I1,all,N1,recall,54,0.82123
R0-I1,all,N1,recall,55,0.81973
R0-I1,all,N1,recall,56,0.82069
R0-I1,all,N1,recall,57,0.82039
R0-I1,all,N1,recall,58,0.82071
R0-I1,all,N1,recall,59,0.81929
R0-I1,all,N1,recall,60,0.8215
R0-I1,all,N1,recall,61,0.82146
R0-I1,all,N1,recall,62,0.81889
R0-I1,all,N1,recall,63,0.82036
R0-I1,all,N1,recall,64,0.82162
R0-I1,all,N1,recall,65,0.81946
R0-I1,all,N1,recall,66,0.8204
R0-I1,all,N1,recall,67,0.8207
R0-I1,all,N1,recall,68,0.81928
R0-I1,all,N1,recall,69,0.82039
R0-I1,all,N1,recall,70,0.82042
R0-I1,all,N1,recall,71,0.82076
R0-I1,all,N1,recall,72,0.82053
R0-I1,all,N1,recall,73,0.82009
R0-I1,all,N1,recall,74,0.8198
R0-I1,all,N1,recall,75,0.8203
R0-I1,all,N1,recall,76,0.82116
R0-I1,all,N1,recall,77,0.82119
R0-I1,all,N1,recall,78,0.82023
R0-I1,all,N1,recall,79,0.82067
R0-I1,all,N1,recall,80,0.82151
R0-I1,all,N1,recall,81,0.81974
R0-I1,all,N1,recall,82,0.82046
R0-I1,all,N1,recall,83,0.82149
R0-I1,all,N1,recall,84,0.82079
R0-I1,all,N1,recall,85,0.82177
R0-I1,all,N1,recall,86,0.82072
R0-I1,all,N1,recall,87,0.82028
R0-I1,all,N1,recall,88,0.82089
R0-I1,all,N1,recall,89,0.8199
R0-I1,all,N1,recall,90,0.82092
R0-I1,all,N1,recall,91,0.81969
R0-I1,all,N1,recall,92,0.82072
R0-I1,all,N1,recall,93,0.82149
R0-I1,all,N1,recall,94,0.82089
R0-I1,all,N1,recall,95,0.82093
R0-I1,all,N1,recall,96,0.82109
R0-I1,all,N1,recall,97,0.82087
R0-I1,all,N1,recall,98,0.82044
R0-I1,all,N1,recall,99,0.82049
R0-I1,all,N1,inversions,0,8.5423
R0-I1,all,N1,inversions,1,8.4781
R0-I1,all,N1,inversions,2,8.5541
R0-I1,all,N1,inversions,3,8.5783
R0-I1,all,N1,inversions,4,8.5932
R0-I1,all,N1,inversions,5,8.6323
R0-I1,all,N1,inversions,6,8.6154
R0-I1,all,N1,inversions,7,8.552
R0-I1,all,N1,inversions,8,8.5766
R0-I1,all,N1,inversions,9,8.6888
R0-I1,all,N1,inversions,10,8.574
